/
1
425, 21
432, 16
439, 16
445, 19
/
1
48, 16
56, 18
63, 18
70, 19
77, 18
84, 21
91, 23
98, 21
106, 16
113, 16
120, 18
127, 16
134, 23
142, 23
148, 23
156, 21
163, 19
171, 16
178, 16
185, 16
193, 19
200, 19
207, 21
214, 19
221, 19
228, 23
236, 19
243, 18
250, 16
258, 16
265, 18
272, 18
279, 18
286, 23
293, 18
300, 21
306, 23
313, 18
321, 19
328, 19
335, 23
342, 19
349, 18
357, 16
364, 21
371, 18
379, 23
386, 21
393, 23
401, 21
408, 23
414, 19
422, 19
429, 23
436, 19
443, 23
450, 16
/
1
48, 18
55, 23
62, 23
69, 23
76, 16
83, 18
91, 19
98, 23
105, 23
113, 18
120, 23
127, 16
134, 23
141, 16
148, 21
155, 23
162, 21
169, 19
177, 19
184, 18
191, 18
198, 18
206, 16
213, 16
220, 23
227, 16
235, 16
242, 21
250, 21
257, 23
264, 18
272, 18
279, 16
286, 16
293, 23
300, 23
308, 23
315, 21
322, 16
329, 18
336, 21
343, 16
351, 19
358, 19
366, 18
373, 18
380, 16
387, 16
394, 21
401, 18
408, 23
415, 19
423, 18
430, 21
437, 18
445, 16
452, 18
/
1
47, 16
54, 23
62, 18
69, 21
76, 21
84, 23
91, 18
98, 21
105, 21
112, 23
119, 19
127, 16
134, 18
142, 23
149, 19
156, 21
163, 23
171, 19
178, 19
185, 18
192, 16
200, 19
207, 19
214, 16
221, 18
228, 23
235, 23
242, 21
250, 18
257, 23
265, 19
272, 23
279, 21
287, 19
294, 18
301, 16
309, 21
316, 18
324, 21
331, 16
338, 23
345, 21
352, 16
360, 16
367, 19
374, 16
381, 23
388, 23
395, 21
402, 18
409, 18
417, 19
424, 18
432, 16
439, 21
446, 18
453, 16
/
1
46, 23
54, 23
61, 21
68, 16
76, 18
83, 21
90, 16
97, 21
104, 21
111, 18
119, 18
126, 21
133, 19
141, 16
148, 18
155, 16
163, 18
170, 23
178, 19
185, 18
192, 21
199, 18
206, 19
214, 19
221, 23
228, 19
236, 21
243, 19
251, 18
259, 19
266, 18
273, 16
280, 21
287, 21
295, 21
302, 16
309, 19
316, 19
323, 23
331, 16
338, 23
345, 21
352, 23
359, 16
366, 18
374, 16
381, 21
388, 23
395, 18
403, 21
410, 16
417, 16
425, 19
432, 16
440, 19
447, 16
454, 16
/
1
47, 21
54, 23
61, 23
68, 19
75, 16
82, 23
90, 18
97, 18
104, 16
112, 21
119, 19
126, 18
134, 19
141, 19
148, 18
155, 23
162, 19
169, 18
176, 18
184, 19
190, 23
197, 19
204, 21
211, 19
219, 19
226, 23
233, 18
240, 19
247, 16
254, 18
262, 18
269, 19
276, 16
284, 21
291, 23
298, 16
305, 19
313, 19
320, 21
327, 21
335, 19
342, 18
349, 18
357, 19
364, 19
371, 21
378, 16
386, 18
393, 16
400, 16
408, 16
415, 21
423, 18
430, 16
438, 16
445, 18
453, 23
/
1
48, 16
54, 19
61, 21
68, 23
76, 21
83, 16
90, 16
98, 19
105, 19
113, 19
120, 19
127, 16
135, 21
142, 21
149, 19
157, 18
164, 23
171, 21
179, 21
186, 18
193, 19
200, 21
208, 23
215, 19
222, 18
229, 21
236, 16
243, 23
250, 23
257, 19
265, 16
271, 18
278, 18
285, 21
292, 18
300, 23
307, 21
314, 18
321, 21
328, 21
336, 19
343, 23
351, 16
358, 18
366, 21
373, 19
380, 23
387, 21
394, 21
402, 16
409, 18
416, 21
424, 21
431, 19
439, 21
446, 19
454, 18
/
1
47, 19
54, 18
62, 19
69, 16
77, 19
84, 19
91, 21
99, 18
107, 19
114, 18
121, 18
129, 21
136, 23
144, 23
151, 18
159, 23
166, 18
173, 19
181, 21
188, 19
195, 23
203, 16
210, 19
217, 21
224, 21
231, 21
238, 19
245, 19
253, 16
260, 16
267, 18
275, 23
283, 21
290, 16
297, 16
304, 16
312, 19
319, 19
326, 23
334, 23
341, 21
348, 21
355, 18
363, 19
371, 19
378, 21
385, 19
393, 19
400, 23
408, 16
415, 18
422, 18
429, 21
436, 21
443, 16
451, 21
455, 23
/
1
48, 16
55, 18
62, 18
70, 23
78, 18
85, 21
92, 21
100, 23
107, 16
114, 21
121, 18
129, 18
136, 19
143, 18
151, 16
158, 23
165, 23
172, 23
179, 21
186, 23
193, 19
200, 19
207, 23
214, 16
221, 19
228, 19
235, 21
242, 18
249, 18
256, 23
263, 16
270, 18
277, 19
284, 16
291, 16
298, 18
305, 19
313, 16
320, 23
327, 16
335, 18
342, 21
349, 16
357, 16
364, 18
371, 19
379, 21
386, 19
393, 19
401, 16
408, 21
415, 21
422, 19
430, 18
436, 18
444, 16
451, 19
/
1
48, 16
56, 18
63, 18
70, 21
77, 23
85, 16
92, 21
99, 21
106, 16
114, 19
121, 23
128, 21
136, 21
142, 18
149, 23
157, 16
164, 16
172, 21
179, 16
186, 19
194, 16
201, 18
208, 16
216, 16
223, 16
230, 16
237, 21
244, 21
252, 21
259, 23
266, 18
274, 21
280, 21
288, 16
295, 18
302, 21
310, 21
316, 16
323, 16
331, 23
338, 23
345, 21
352, 23
360, 18
367, 18
374, 21
382, 23
389, 19
396, 19
404, 18
411, 23
418, 23
426, 18
433, 23
441, 18
448, 16
455, 19
/
1
48, 16
56, 23
63, 19
71, 18
78, 23
85, 19
92, 18
99, 18
107, 23
114, 21
122, 19
129, 19
136, 16
143, 18
150, 16
158, 18
165, 18
173, 16
180, 18
187, 21
195, 21
202, 16
210, 18
217, 16
225, 16
232, 16
240, 18
247, 18
254, 18
262, 23
269, 23
276, 18
283, 21
290, 21
297, 16
305, 23
312, 23
319, 21
327, 23
334, 16
341, 23
349, 18
356, 16
363, 21
370, 19
377, 18
385, 21
393, 18
400, 23
407, 23
414, 23
422, 21
429, 16
437, 23
444, 18
451, 19
459, 23
/
1
48, 16
55, 23
63, 18
70, 23
78, 16
85, 23
92, 19
100, 18
107, 16
114, 23
121, 23
128, 21
136, 18
142, 16
150, 19
157, 18
164, 19
171, 16
178, 21
186, 16
193, 19
201, 18
208, 18
215, 21
222, 21
230, 16
237, 16
244, 18
251, 21
258, 23
266, 18
273, 18
280, 23
288, 18
295, 19
303, 16
310, 21
318, 19
325, 16
332, 23
339, 18
347, 21
354, 21
360, 18
368, 16
375, 16
382, 21
389, 21
397, 19
404, 19
411, 16
419, 23
426, 19
434, 23
441, 19
448, 18
456, 23
/
1
47, 23
54, 19
62, 23
69, 19
76, 23
84, 21
91, 23
98, 16
106, 18
113, 23
120, 18
128, 21
135, 16
142, 16
149, 16
157, 23
165, 21
172, 18
179, 21
187, 16
195, 21
202, 21
209, 16
217, 18
223, 23
230, 23
238, 19
245, 21
252, 23
260, 21
267, 16
275, 18
281, 23
289, 23
296, 21
304, 16
311, 16
318, 16
326, 21
333, 18
340, 16
347, 21
355, 18
362, 19
369, 19
376, 19
383, 23
391, 16
398, 18
405, 18
412, 19
419, 18
427, 18
434, 18
441, 16
448, 23
455, 21
/
1
47, 23
53, 23
60, 19
67, 21
74, 19
82, 18
89, 16
97, 21
104, 16
111, 18
119, 19
126, 19
133, 21
141, 16
148, 19
156, 16
163, 16
170, 21
177, 16
184, 23
191, 19
198, 23
205, 18
212, 18
220, 21
227, 21
234, 23
242, 23
249, 18
256, 21
263, 23
270, 18
277, 16
284, 18
292, 16
299, 19
307, 23
314, 16
322, 18
329, 16
336, 18
343, 16
351, 19
359, 23
366, 16
373, 23
380, 23
387, 19
395, 21
402, 16
409, 18
416, 16
424, 23
431, 16
439, 23
446, 16
453, 19
/
1
47, 21
54, 21
61, 23
69, 23
76, 18
83, 16
90, 21
97, 23
104, 18
111, 23
118, 16
126, 16
134, 19
141, 16
148, 16
155, 16
163, 16
170, 18
177, 19
185, 21
191, 16
199, 23
206, 23
213, 23
220, 21
227, 18
234, 23
241, 21
249, 19
256, 16
263, 19
271, 18
279, 18
286, 18
294, 18
301, 18
308, 19
316, 18
323, 16
330, 16
337, 18
345, 18
352, 18
360, 16
367, 21
374, 18
382, 16
389, 16
396, 16
403, 21
410, 19
417, 21
425, 18
432, 18
439, 23
447, 18
454, 21
/
1
47, 19
55, 16
62, 21
69, 19
76, 23
84, 16
91, 18
98, 23
105, 21
113, 21
120, 18
128, 23
135, 21
142, 16
150, 21
157, 16
164, 23
172, 16
179, 19
186, 19
193, 19
201, 18
208, 19
216, 19
223, 18
230, 23
238, 18
245, 23
252, 16
260, 18
267, 16
274, 19
281, 18
289, 23
296, 21
303, 19
310, 21
317, 19
324, 21
331, 19
339, 19
346, 23
353, 19
360, 23
368, 16
375, 18
383, 23
390, 23
398, 19
405, 18
413, 21
420, 21
427, 18
434, 21
442, 18
449, 16
455, 21
/
1
47, 18
54, 23
62, 16
69, 23
77, 18
84, 19
91, 18
99, 19
106, 19
114, 23
121, 16
128, 21
135, 21
143, 23
150, 19
157, 21
164, 18
171, 19
178, 16
185, 18
193, 19
200, 19
207, 21
214, 16
221, 21
229, 16
236, 21
243, 18
251, 21
258, 21
265, 16
272, 18
279, 16
286, 19
293, 21
300, 18
308, 18
315, 16
323, 18
330, 18
337, 16
344, 16
352, 23
359, 18
366, 18
373, 18
380, 18
388, 23
395, 23
402, 21
409, 16
416, 19
423, 18
431, 18
437, 23
444, 21
452, 19
/
1
47, 23
54, 21
61, 21
69, 21
77, 21
84, 16
91, 16
99, 16
106, 16
114, 19
121, 19
128, 21
136, 19
142, 19
149, 21
157, 23
164, 16
172, 18
179, 19
187, 21
194, 23
201, 19
209, 23
216, 16
224, 16
231, 16
238, 18
246, 18
253, 16
261, 16
268, 18
275, 16
282, 23
289, 21
296, 23
303, 18
310, 16
318, 19
325, 16
332, 21
339, 16
346, 21
354, 16
361, 19
368, 16
376, 16
383, 19
390, 16
397, 19
404, 19
411, 23
418, 21
425, 21
432, 21
439, 18
446, 23
454, 21
/
1
46, 21
53, 16
61, 21
68, 21
75, 21
82, 19
90, 16
97, 19
104, 19
111, 21
119, 21
125, 18
132, 18
140, 23
147, 16
154, 21
161, 16
168, 16
175, 18
183, 21
190, 21
197, 19
205, 21
212, 23
219, 19
226, 18
233, 18
240, 23
248, 16
255, 23
262, 18
269, 21
276, 19
284, 18
291, 19
298, 16
305, 19
313, 23
320, 23
327, 21
334, 23
341, 23
348, 18
356, 18
363, 23
370, 16
377, 18
384, 19
391, 19
398, 19
405, 19
412, 23
419, 16
427, 21
434, 18
441, 23
448, 18
/
1
47, 19
54, 16
61, 21
68, 16
75, 23
83, 21
90, 19
97, 23
105, 18
112, 23
118, 18
126, 16
133, 19
140, 23
147, 19
154, 18
162, 16
168, 19
175, 16
182, 16
190, 21
197, 19
205, 18
212, 21
219, 18
226, 16
233, 18
240, 18
248, 16
254, 23
262, 23
269, 18
276, 19
283, 21
290, 21
297, 18
305, 16
312, 19
319, 21
327, 21
333, 21
340, 23
348, 16
355, 16
361, 19
368, 16
375, 16
383, 18
390, 18
397, 23
405, 16
412, 23
419, 18
427, 23
434, 16
441, 18
448, 16
/
1
48, 23
56, 16
63, 16
70, 16
77, 18
85, 21
91, 21
98, 23
105, 23
112, 23
120, 23
127, 16
134, 16
141, 19
148, 21
155, 18
162, 18
170, 18
177, 16
184, 21
191, 19
198, 21
206, 23
213, 21
220, 23
227, 23
234, 21
241, 18
248, 23
255, 18
262, 21
270, 19
277, 19
284, 16
292, 23
299, 21
307, 21
314, 21
321, 16
328, 16
336, 19
342, 18
350, 19
357, 23
364, 16
371, 19
378, 16
385, 18
393, 16
400, 18
407, 19
414, 19
422, 19
429, 21
436, 23
443, 18
450, 19
/
1
48, 18
54, 23
62, 18
69, 21
76, 23
83, 16
91, 16
98, 21
105, 21
112, 16
120, 16
127, 21
134, 23
141, 19
149, 21
156, 16
163, 19
171, 18
178, 19
185, 23
192, 19
200, 19
207, 16
214, 18
221, 23
229, 23
236, 23
243, 23
250, 19
258, 18
264, 19
272, 18
279, 18
287, 21
294, 16
302, 18
309, 21
316, 16
323, 18
331, 16
337, 16
345, 18
351, 19
359, 21
366, 18
373, 16
380, 18
388, 19
395, 18
403, 21
410, 23
418, 18
425, 16
432, 23
440, 21
447, 21
455, 19
/
1
47, 21
54, 19
61, 21
68, 16
75, 23
83, 23
90, 23
97, 21
104, 19
112, 23
119, 18
127, 23
134, 19
141, 16
149, 18
156, 21
163, 19
170, 21
177, 23
184, 21
191, 16
198, 19
205, 19
213, 18
220, 21
227, 16
234, 16
242, 21
249, 18
257, 18
264, 19
272, 19
279, 19
286, 16
294, 16
301, 21
308, 21
315, 16
322, 23
329, 21
336, 23
343, 18
351, 21
358, 21
365, 18
372, 18
379, 16
387, 16
393, 21
401, 16
408, 23
415, 21
422, 16
430, 23
437, 21
444, 19
451, 16
/
1
48, 16
55, 19
62, 21
70, 18
78, 23
85, 16
93, 21
100, 21
108, 23
115, 21
123, 16
130, 21
137, 19
145, 18
152, 18
158, 16
166, 16
173, 21
180, 23
188, 19
195, 18
203, 21
210, 16
217, 18
224, 21
232, 23
239, 19
247, 16
254, 18
261, 23
268, 18
276, 18
283, 21
290, 23
297, 18
304, 19
311, 23
318, 18
326, 19
333, 23
340, 16
347, 21
355, 16
362, 21
369, 23
376, 19
384, 18
391, 19
399, 19
406, 23
413, 21
421, 16
428, 21
435, 23
442, 19
449, 21
457, 18
/
1
49, 21
56, 23
63, 21
71, 19
78, 19
85, 19
92, 21
99, 16
107, 18
114, 16
121, 21
129, 21
136, 19
143, 21
150, 19
157, 19
165, 18
173, 18
180, 16
188, 16
195, 16
202, 21
210, 18
217, 23
224, 19
231, 16
239, 23
246, 21
254, 23
261, 19
269, 23
276, 16
282, 19
289, 18
297, 16
304, 21
311, 18
319, 18
326, 19
334, 21
341, 21
348, 16
356, 18
363, 23
370, 18
377, 23
385, 19
392, 18
399, 16
407, 19
414, 19
421, 18
429, 21
436, 19
443, 21
450, 16
458, 23
/
1
47, 23
54, 16
62, 21
69, 19
76, 21
84, 16
91, 23
98, 18
105, 16
112, 21
119, 16
126, 18
133, 19
140, 18
147, 16
155, 23
162, 16
169, 16
176, 19
184, 21
191, 18
198, 16
206, 16
213, 16
220, 16
228, 16
235, 18
242, 18
249, 21
257, 16
264, 16
272, 23
279, 21
286, 23
293, 23
300, 18
307, 16
315, 16
322, 16
330, 19
337, 18
345, 21
353, 19
360, 23
368, 23
375, 19
382, 19
389, 23
396, 18
403, 23
411, 23
418, 18
425, 18
433, 21
440, 16
447, 23
455, 18
/
1
47, 16
54, 23
61, 23
69, 19
76, 16
83, 18
91, 18
99, 18
106, 19
113, 21
120, 19
127, 18
134, 16
141, 21
149, 16
156, 21
163, 23
170, 23
178, 23
185, 19
193, 18
200, 23
207, 23
214, 23
221, 18
228, 21
236, 21
243, 21
250, 19
257, 21
264, 23
272, 23
279, 19
286, 18
293, 18
301, 19
308, 16
316, 19
323, 21
330, 18
338, 21
345, 21
352, 18
359, 16
367, 16
374, 19
380, 19
388, 21
394, 19
401, 18
408, 23
415, 18
422, 16
429, 18
436, 18
443, 18
450, 18
/
1
47, 16
53, 18
60, 18
66, 23
73, 19
79, 21
86, 18
93, 23
99, 21
106, 19
113, 23
119, 21
126, 18
134, 18
141, 21
148, 23
156, 23
162, 21
169, 21
176, 16
182, 23
189, 19
196, 16
203, 21
209, 16
216, 23
223, 18
229, 21
236, 18
242, 16
249, 18
256, 18
264, 18
270, 18
274, 23
280, 23
287, 18
294, 19
302, 18
308, 21
315, 21
322, 21
329, 16
335, 19
342, 16
348, 16
355, 23
362, 21
369, 16
376, 16
382, 21
389, 19
396, 18
403, 16
410, 19
416, 16
423, 19
/
1
47, 19
54, 18
62, 16
69, 18
76, 19
83, 21
91, 18
97, 18
105, 16
112, 16
120, 23
127, 16
134, 16
141, 18
149, 23
156, 21
163, 21
170, 16
178, 21
185, 19
191, 18
199, 16
206, 19
214, 23
221, 23
228, 19
236, 16
243, 16
250, 18
258, 23
265, 18
272, 23
280, 21
287, 19
295, 21
302, 18
309, 19
317, 16
324, 16
331, 16
338, 18
345, 18
353, 21
360, 16
367, 19
375, 18
382, 16
390, 21
397, 21
405, 21
412, 23
419, 21
426, 18
434, 16
441, 18
448, 18
455, 18
/
1
48, 19
55, 19
62, 23
70, 16
77, 21
85, 19
92, 21
100, 21
107, 19
115, 23
122, 18
129, 19
137, 18
145, 18
152, 18
160, 21
167, 21
173, 23
180, 18
188, 21
195, 18
202, 16
209, 18
217, 19
224, 16
231, 19
238, 19
246, 18
253, 23
261, 21
268, 18
275, 18
283, 23
290, 18
298, 23
305, 21
312, 23
319, 18
327, 21
334, 19
341, 18
348, 18
356, 16
363, 23
371, 18
378, 21
386, 19
393, 16
400, 23
408, 23
415, 21
423, 16
430, 19
437, 16
444, 19
451, 16
459, 23
/
1
46, 21
53, 19
60, 19
67, 23
74, 16
81, 19
88, 18
95, 21
103, 21
110, 16
118, 19
125, 23
132, 16
140, 19
147, 21
154, 16
161, 19
169, 16
176, 21
183, 18
191, 23
198, 16
206, 21
212, 23
219, 18
227, 18
234, 23
241, 18
249, 19
256, 16
263, 23
271, 21
279, 16
286, 23
293, 23
300, 16
308, 16
315, 18
322, 18
329, 23
336, 21
343, 21
351, 19
358, 16
365, 23
372, 19
380, 19
387, 18
395, 19
402, 21
409, 19
416, 23
423, 19
430, 19
437, 19
445, 16
452, 21
/
1
48, 18
55, 18
62, 23
70, 18
77, 19
84, 18
92, 21
99, 19
106, 23
113, 18
120, 18
128, 16
135, 23
141, 18
149, 18
156, 16
163, 23
170, 21
178, 21
185, 16
192, 18
199, 18
206, 19
214, 16
221, 16
229, 19
236, 23
243, 21
251, 18
258, 19
265, 18
272, 23
278, 18
285, 18
293, 18
300, 18
307, 16
314, 19
321, 18
328, 21
335, 16
343, 19
350, 18
357, 21
364, 21
371, 21
377, 23
384, 19
392, 19
399, 18
406, 16
413, 21
421, 18
428, 16
435, 23
443, 23
450, 18
/
1
47, 18
54, 23
61, 21
69, 16
76, 16
84, 19
91, 18
99, 18
106, 21
114, 16
120, 21
127, 21
133, 18
140, 18
146, 21
153, 21
160, 23
166, 21
173, 18
180, 23
186, 18
193, 19
199, 23
206, 18
212, 19
220, 23
227, 21
234, 16
241, 19
248, 16
255, 16
263, 21
270, 23
278, 16
285, 18
292, 19
299, 23
306, 23
314, 16
321, 19
328, 21
335, 18
342, 18
349, 16
356, 23
364, 23
371, 18
378, 23
385, 23
392, 19
399, 19
406, 21
414, 21
421, 21
429, 23
436, 23
443, 21
/
1
47, 23
54, 21
61, 21
69, 16
76, 23
83, 23
90, 18
97, 18
104, 18
112, 18
119, 16
126, 19
133, 21
141, 19
148, 18
155, 18
162, 23
169, 16
177, 23
184, 23
192, 21
199, 18
206, 23
213, 18
221, 23
228, 23
235, 16
242, 23
249, 16
256, 16
264, 21
272, 18
279, 16
286, 19
293, 21
301, 18
308, 18
315, 21
322, 18
329, 23
337, 23
344, 18
351, 23
359, 19
365, 23
373, 23
379, 19
386, 18
393, 21
400, 21
407, 16
414, 18
420, 21
427, 19
434, 21
441, 23
448, 21
/
1
48, 23
55, 18
62, 19
70, 19
77, 16
84, 21
91, 18
99, 23
107, 16
113, 23
121, 16
129, 19
136, 18
143, 19
150, 23
158, 18
166, 18
173, 19
180, 21
188, 18
195, 21
202, 16
210, 18
217, 23
224, 16
231, 21
238, 18
246, 21
253, 18
260, 21
268, 19
275, 21
283, 18
291, 19
298, 18
306, 23
313, 18
320, 16
327, 16
335, 19
342, 21
349, 16
355, 23
363, 23
370, 16
378, 19
385, 16
392, 21
400, 16
407, 18
414, 21
421, 16
428, 16
436, 19
443, 23
451, 18
458, 19
/
1
48, 16
55, 16
62, 16
69, 23
77, 23
84, 21
91, 23
99, 21
106, 16
113, 18
121, 19
128, 21
135, 19
142, 21
150, 19
157, 23
165, 23
172, 23
179, 16
187, 21
194, 21
201, 23
208, 23
216, 21
222, 16
229, 19
237, 16
244, 21
251, 21
258, 23
266, 18
273, 16
281, 19
288, 21
296, 16
303, 21
311, 16
318, 21
326, 23
333, 21
340, 21
347, 21
354, 19
362, 21
369, 23
376, 18
384, 21
391, 23
398, 18
406, 18
413, 23
420, 18
427, 19
434, 16
442, 16
449, 21
456, 18
/
1
48, 16
55, 23
62, 23
69, 18
76, 16
84, 23
91, 19
99, 23
106, 18
114, 23
121, 16
129, 18
136, 18
143, 23
151, 16
158, 23
165, 19
172, 18
180, 23
187, 19
194, 18
202, 21
209, 16
216, 21
223, 19
230, 21
238, 18
245, 23
252, 23
259, 21
267, 18
274, 19
281, 18
289, 21
296, 19
303, 23
310, 18
317, 19
324, 19
331, 19
338, 16
346, 18
353, 18
360, 23
368, 16
375, 19
382, 23
390, 21
397, 21
404, 19
411, 18
418, 16
425, 23
433, 23
440, 18
448, 18
455, 21
/
1
48, 19
55, 18
62, 18
70, 18
77, 21
84, 19
91, 16
99, 18
106, 16
113, 19
120, 18
127, 16
134, 23
141, 19
149, 21
156, 16
163, 19
170, 16
177, 18
185, 21
192, 19
199, 16
206, 18
213, 23
221, 21
228, 16
235, 23
243, 21
250, 21
258, 21
265, 18
272, 16
279, 19
286, 19
293, 21
299, 18
307, 18
314, 16
321, 18
329, 16
336, 23
343, 18
350, 21
357, 21
364, 18
371, 18
379, 19
386, 16
393, 18
400, 21
407, 19
414, 21
421, 16
428, 16
435, 16
442, 18
449, 21
/
1
47, 16
53, 19
61, 19
68, 19
75, 18
82, 16
89, 16
96, 21
104, 18
110, 16
117, 18
124, 19
131, 23
138, 18
145, 23
153, 21
160, 21
167, 19
174, 18
181, 16
188, 18
195, 16
203, 18
210, 21
216, 23
224, 21
231, 19
238, 18
246, 19
253, 16
260, 21
267, 21
274, 23
281, 21
288, 16
296, 18
303, 18
310, 18
317, 23
325, 18
331, 19
338, 19
346, 19
353, 18
360, 16
368, 18
375, 19
382, 19
389, 16
396, 23
404, 19
411, 18
418, 21
425, 21
432, 19
439, 21
446, 18
/
1
47, 23
54, 19
61, 19
69, 21
76, 19
84, 21
91, 18
99, 21
106, 16
113, 18
120, 19
127, 18
135, 23
142, 21
149, 19
157, 21
164, 18
171, 21
179, 19
186, 16
194, 23
202, 23
209, 16
216, 23
223, 21
230, 18
238, 19
245, 18
252, 21
259, 18
267, 16
274, 21
281, 19
288, 23
296, 21
303, 16
311, 16
318, 21
325, 16
332, 23
339, 23
347, 23
354, 21
361, 23
369, 21
376, 18
383, 19
390, 21
397, 23
404, 23
412, 23
419, 19
427, 19
434, 23
442, 23
449, 21
456, 19
/
1
47, 19
55, 21
62, 21
69, 16
76, 18
83, 18
90, 19
98, 19
105, 19
111, 23
119, 21
126, 19
133, 21
140, 21
147, 23
154, 19
162, 21
169, 21
177, 16
184, 21
192, 21
199, 18
206, 19
214, 23
221, 16
229, 23
236, 18
244, 21
250, 21
257, 19
265, 16
272, 21
279, 19
287, 21
294, 23
301, 23
309, 18
316, 21
323, 23
330, 19
338, 16
345, 19
352, 18
360, 19
367, 18
375, 21
382, 18
389, 23
396, 21
403, 21
410, 18
418, 19
425, 21
432, 21
440, 21
447, 19
455, 18
/
1
48, 16
55, 18
62, 21
69, 21
77, 16
84, 19
91, 18
99, 21
105, 18
112, 23
119, 23
126, 21
133, 18
140, 19
147, 19
154, 18
162, 16
169, 21
176, 23
183, 19
190, 19
198, 19
205, 19
213, 23
220, 18
227, 19
234, 21
242, 21
249, 18
256, 16
263, 21
270, 18
278, 16
286, 16
293, 23
300, 18
307, 18
314, 21
321, 23
329, 18
336, 19
344, 23
351, 16
359, 23
366, 21
372, 16
379, 21
386, 16
393, 23
400, 21
407, 19
414, 16
422, 21
430, 21
437, 18
445, 16
452, 23
/
1
47, 18
54, 18
61, 19
68, 18
75, 21
83, 16
90, 18
97, 18
105, 18
112, 23
119, 19
126, 19
134, 23
140, 23
147, 16
155, 21
162, 21
170, 19
176, 21
184, 16
191, 18
199, 19
206, 16
213, 18
